class,start_frame,stop_frame,video_id,point
CleanAndJerk,732.0,1038.0,video_validation_0000158,771.53202
CleanAndJerk,1410.0,4953.0,video_validation_0000158,1792.2399300000002
CleanAndJerk,6456.0,6729.0,video_validation_0000158,6076.28967
CleanAndJerk,6456.0,6729.0,video_validation_0000158,6481.459739999999
CleanAndJerk,7074.0,7326.0,video_validation_0000158,7095.98364
CleanAndJerk,7470.0,7764.0,video_validation_0000158,7484.33748
CleanAndJerk,7881.0,8184.0,video_validation_0000158,7935.7930799999995
CleanAndJerk,1056.0,1548.0,video_validation_0000159,1372.61997
CleanAndJerk,2964.0,3696.0,video_validation_0000159,3650.6760900000004
CleanAndJerk,4014.0000000000005,4089.0000000000005,video_validation_0000159,4024.5423299999998
CleanAndJerk,6909.0,7383.0,video_validation_0000159,7208.22465
CleanAndJerk,7995.0,8220.0,video_validation_0000159,8030.3938800000005
CleanAndJerk,11046.0,11658.0,video_validation_0000159,11409.18789
CleanAndJerk,12006.0,12348.0,video_validation_0000159,12030.97299
CleanAndJerk,1389.0,2019.0,video_validation_0000160,1601.28468
CleanAndJerk,2847.0,3255.0,video_validation_0000160,2851.9981199999997
CleanAndJerk,7134.0,7656.0,video_validation_0000160,7210.22706
CleanAndJerk,9036.0,9588.0,video_validation_0000160,9061.68504
CliffDiving,339.0,423.0,video_validation_0000161,384.78411
Diving,339.0,423.0,video_validation_0000161,425.18712000000005
CliffDiving,630.0,717.0,video_validation_0000161,673.2125699999999
Diving,630.0,717.0,video_validation_0000161,714.67143
CliffDiving,792.0,882.0,video_validation_0000161,836.69031
Diving,792.0,882.0,video_validation_0000161,889.9823100000001
CliffDiving,1527.0,1662.0,video_validation_0000161,1594.66539
Diving,1527.0,1662.0,video_validation_0000161,1657.3578599999998
CliffDiving,0.0,84.0,video_validation_0000162,21.02037
Diving,0.0,84.0,video_validation_0000162,78.81756
CliffDiving,321.0,357.0,video_validation_0000162,340.49607
Diving,321.0,357.0,video_validation_0000162,350.32245
CliffDiving,1194.0,1293.0,video_validation_0000162,1216.19949
Diving,1194.0,1293.0,video_validation_0000162,1261.35876
CliffDiving,2016.0,2100.0,video_validation_0000162,2030.38722
Diving,2016.0,2100.0,video_validation_0000162,2085.77274
CliffDiving,2373.0,2469.0,video_validation_0000162,2407.3830599999997
Diving,2373.0,2469.0,video_validation_0000162,2421.77853
CliffDiving,2526.0,2628.0,video_validation_0000162,2540.42556
Diving,2526.0,2628.0,video_validation_0000162,2553.98466
CliffDiving,2637.0,2721.0,video_validation_0000162,2644.5541799999996
Diving,2637.0,2721.0,video_validation_0000162,2664.62655
CliffDiving,2751.0,2838.0,video_validation_0000162,2759.0442000000003
Diving,2751.0,2838.0,video_validation_0000162,2808.6972299999998
CliffDiving,3264.0,3384.0,video_validation_0000162,3288.25623
Diving,3264.0,3384.0,video_validation_0000162,3310.25442
CliffDiving,3462.0,3546.0,video_validation_0000162,3481.0395900000003
Diving,3462.0,3546.0,video_validation_0000162,3492.4278
CliffDiving,3564.0,3660.0,video_validation_0000162,3571.86663
CliffDiving,3564.0,3660.0,video_validation_0000162,3607.25937
CliffDiving,3678.0,3762.0,video_validation_0000162,3695.1420000000003
Diving,3678.0,3762.0,video_validation_0000162,3715.44957
CliffDiving,3783.0,3969.0000000000005,video_validation_0000162,3822.14205
Diving,3783.0,3969.0000000000005,video_validation_0000162,3846.30339
CliffDiving,4305.0,4401.0,video_validation_0000162,4323.75792
Diving,4305.0,4401.0,video_validation_0000162,4346.35419
CliffDiving,4446.0,4539.0,video_validation_0000162,4478.28849
Diving,4446.0,4539.0,video_validation_0000162,4496.14344
CliffDiving,4575.0,4653.0,video_validation_0000162,4607.05605
Diving,4575.0,4653.0,video_validation_0000162,4642.45884
CliffDiving,4674.0,4755.0,video_validation_0000162,4694.697539999999
Diving,4674.0,4755.0,video_validation_0000162,4717.80723
CliffDiving,4923.0,5013.0,video_validation_0000162,4958.24295
Diving,4923.0,5013.0,video_validation_0000162,4974.9672900000005
CliffDiving,5025.0,5097.0,video_validation_0000162,5037.48042
Diving,5025.0,5097.0,video_validation_0000162,5048.3857800000005
CliffDiving,5103.0,5193.0,video_validation_0000162,5116.02501
Diving,5103.0,5193.0,video_validation_0000162,5152.59555
CliffDiving,5298.0,5388.0,video_validation_0000162,5325.46296
Diving,5298.0,5388.0,video_validation_0000162,5350.89342
CliffDiving,1116.0,1236.0,video_validation_0000163,1143.24519
Diving,1116.0,1236.0,video_validation_0000163,1178.65884
CliffDiving,1608.0,1728.0,video_validation_0000163,1646.45094
Diving,1608.0,1728.0,video_validation_0000163,1669.33638
CliffDiving,2820.0,2943.0,video_validation_0000163,2853.9030900000002
Diving,2820.0,2943.0,video_validation_0000163,2881.18017
CliffDiving,3138.0,3219.0,video_validation_0000163,3145.71417
Diving,3138.0,3219.0,video_validation_0000163,3177.0620999999996
CliffDiving,3837.0,3945.0,video_validation_0000163,3854.1363300000003
Diving,3837.0,3945.0,video_validation_0000163,3875.42031
CliffDiving,4461.0,4710.0,video_validation_0000163,4614.090840000001
Diving,4461.0,4710.0,video_validation_0000163,4639.83792
CliffDiving,5184.0,5310.0,video_validation_0000163,5210.99262
Diving,5184.0,5310.0,video_validation_0000163,5249.6510100000005
CliffDiving,2808.0,2871.0,video_validation_0000164,2832.0309
Diving,2808.0,2871.0,video_validation_0000164,2856.66156
CliffDiving,3069.0,3174.0,video_validation_0000164,3084.20832
Diving,3069.0,3174.0,video_validation_0000164,3099.0947699999997
CliffDiving,3285.0,3354.0,video_validation_0000164,3258.1183499999997
Diving,3285.0,3354.0,video_validation_0000164,3276.0042000000003
CliffDiving,4005.0,4092.0,video_validation_0000164,4023.09789
Diving,4005.0,4092.0,video_validation_0000164,4041.1185299999997
CliffDiving,1221.0,1377.0,video_validation_0000165,1246.05522
Diving,1221.0,1377.0,video_validation_0000165,1262.59116
CliffDiving,1446.0,1533.0,video_validation_0000165,1458.40689
Diving,1446.0,1533.0,video_validation_0000165,1473.79407
CliffDiving,1749.0,1845.0,video_validation_0000165,1774.75419
Diving,1749.0,1845.0,video_validation_0000165,1797.2331
CliffDiving,1989.0,2079.0,video_validation_0000165,2004.1377300000001
Diving,1989.0,2079.0,video_validation_0000165,2024.3343300000001
CliffDiving,2682.0,2865.0,video_validation_0000165,2694.1021499999997
Diving,2682.0,2865.0,video_validation_0000165,2724.2935500000003
CliffDiving,2349.0,2484.0,video_validation_0000166,2388.37323
Diving,2349.0,2484.0,video_validation_0000166,2404.98765
CliffDiving,2514.0,2571.0,video_validation_0000166,2514.0027
Diving,2514.0,2571.0,video_validation_0000166,2528.98371
CliffDiving,2718.0,2889.0,video_validation_0000166,2740.8543
Diving,2718.0,2889.0,video_validation_0000166,2772.0886800000003
CliffDiving,3048.0,3150.0,video_validation_0000166,3065.36304
Diving,3048.0,3150.0,video_validation_0000166,3094.8662099999997
CliffDiving,3402.0,3504.0,video_validation_0000166,3420.04194
Diving,3402.0,3504.0,video_validation_0000166,3442.93257
CliffDiving,186.0,438.0,video_validation_0000167,235.65243
Diving,186.0,438.0,video_validation_0000167,267.84351000000004
CliffDiving,450.0,648.0,video_validation_0000167,473.57835
Diving,450.0,648.0,video_validation_0000167,498.43359000000004
CliffDiving,660.0,816.0,video_validation_0000167,683.10594
Diving,660.0,816.0,video_validation_0000167,704.16795
CliffDiving,924.0,1185.0,video_validation_0000167,937.95549
Diving,924.0,1185.0,video_validation_0000167,957.1094700000001
CliffDiving,1320.0,1506.0,video_validation_0000167,1350.86445
Diving,1320.0,1506.0,video_validation_0000167,1381.0371
CliffDiving,1926.0,2202.0,video_validation_0000167,2038.3825199999999
Diving,1926.0,2202.0,video_validation_0000167,2082.61458
CliffDiving,2562.0,2631.0,video_validation_0000167,2579.0513100000003
Diving,2562.0,2631.0,video_validation_0000167,2599.7148
CliffDiving,2670.0,2727.0,video_validation_0000167,2676.13797
Diving,2670.0,2727.0,video_validation_0000167,2692.8603000000003
CliffDiving,2754.0,2826.0,video_validation_0000167,2772.61821
Diving,2754.0,2826.0,video_validation_0000167,2791.41927
CliffDiving,3159.0,3258.0,video_validation_0000167,3177.10458
Diving,3159.0,3258.0,video_validation_0000167,3210.3077399999997
CliffDiving,3279.0,3342.0,video_validation_0000167,3285.77397
Diving,3279.0,3342.0,video_validation_0000167,3301.35522
CliffDiving,4098.0,4257.0,video_validation_0000167,4117.14273
Diving,4098.0,4257.0,video_validation_0000167,4138.2427800000005
CliffDiving,4260.0,4440.0,video_validation_0000167,4286.85189
Diving,4260.0,4440.0,video_validation_0000167,4319.93352
CliffDiving,4452.0,4515.0,video_validation_0000167,4468.08216
Diving,4452.0,4515.0,video_validation_0000167,4488.5366699999995
CliffDiving,4590.0,4662.0,video_validation_0000167,4602.95916
Diving,4590.0,4662.0,video_validation_0000167,4627.23129
CliffDiving,4746.0,4812.0,video_validation_0000167,4754.00169
Diving,4746.0,4812.0,video_validation_0000167,4771.3955399999995
CliffDiving,4830.0,4896.0,video_validation_0000167,4844.50548
Diving,4830.0,4896.0,video_validation_0000167,4880.013
CliffDiving,4929.0,4986.0,video_validation_0000167,4931.21502
Diving,4929.0,4986.0,video_validation_0000167,4958.37411
CliffDiving,5019.0,5076.0,video_validation_0000167,5025.60339
Diving,5019.0,5076.0,video_validation_0000167,5059.71921
CliffDiving,5085.0,5154.0,video_validation_0000167,5112.10974
Diving,5085.0,5154.0,video_validation_0000167,5128.110269999999
CliffDiving,5175.0,5364.0,video_validation_0000167,5197.30404
Diving,5175.0,5364.0,video_validation_0000167,5229.11976
CliffDiving,5487.0,5580.0,video_validation_0000167,5485.2821699999995
Diving,5487.0,5580.0,video_validation_0000167,5547.49899
CliffDiving,5592.0,5673.0,video_validation_0000167,5621.13516
Diving,5592.0,5673.0,video_validation_0000167,5644.446
CliffDiving,5679.0,5742.0,video_validation_0000167,5707.149539999999
Diving,5679.0,5742.0,video_validation_0000167,5721.1969500000005
CliffDiving,423.0,528.0,video_validation_0000168,454.54299000000003
Diving,423.0,528.0,video_validation_0000168,476.49786
CliffDiving,615.0,711.0,video_validation_0000168,635.33076
Diving,615.0,711.0,video_validation_0000168,658.6581
CliffDiving,780.0,843.0,video_validation_0000168,801.57579
Diving,780.0,843.0,video_validation_0000168,841.98513
CliffDiving,924.0,1017.0,video_validation_0000168,948.56058
Diving,924.0,1017.0,video_validation_0000168,967.37538
CliffDiving,1260.0,1329.0,video_validation_0000168,1272.9729
Diving,1260.0,1329.0,video_validation_0000168,1297.51881
CliffDiving,1494.0,1587.0,video_validation_0000168,1520.58411
Diving,1494.0,1587.0,video_validation_0000168,1537.3173
CliffDiving,1662.0,1740.0,video_validation_0000168,1686.83166
Diving,1662.0,1740.0,video_validation_0000168,1704.5994600000001
CliffDiving,1860.0,1962.0000000000002,video_validation_0000168,1873.1844
Diving,1860.0,1962.0000000000002,video_validation_0000168,1894.42362
CliffDiving,2046.0,2112.0,video_validation_0000168,2053.66503
Diving,2046.0,2112.0,video_validation_0000168,2076.3528
CliffDiving,2358.0,2460.0,video_validation_0000168,2363.47305
Diving,2358.0,2460.0,video_validation_0000168,2393.54157
CliffDiving,2607.0,2709.0,video_validation_0000168,2646.32796
Diving,2607.0,2709.0,video_validation_0000168,2666.0517
CliffDiving,2937.0,3042.0,video_validation_0000168,2961.94023
Diving,2937.0,3042.0,video_validation_0000168,2978.0844
CliffDiving,3105.0,3180.0,video_validation_0000168,3115.58925
Diving,3105.0,3180.0,video_validation_0000168,3144.1152300000003
CliffDiving,3321.0,3390.0,video_validation_0000168,3338.0076599999998
Diving,3321.0,3390.0,video_validation_0000168,3369.7007399999998
CliffDiving,3600.0,3890.9999999999995,video_validation_0000168,3620.57124
Diving,3600.0,3890.9999999999995,video_validation_0000168,3648.6704999999997
CliffDiving,4002.0,4080.0,video_validation_0000168,4011.0040499999996
Diving,4002.0,4080.0,video_validation_0000168,4041.8810999999996
CliffDiving,54.0,159.0,video_validation_0000169,95.54010000000001
Diving,54.0,159.0,video_validation_0000169,117.83453999999999
CliffDiving,180.0,213.0,video_validation_0000169,197.12391
Diving,180.0,213.0,video_validation_0000169,213.03029999999998
CliffDiving,363.0,420.0,video_validation_0000169,382.06914
Diving,363.0,420.0,video_validation_0000169,398.67609000000004
CliffDiving,510.0,546.0,video_validation_0000169,523.34688
Diving,510.0,546.0,video_validation_0000169,538.4541
CliffDiving,792.0,837.0,video_validation_0000169,805.14504
Diving,792.0,837.0,video_validation_0000169,819.19854
CliffDiving,867.0,918.0,video_validation_0000169,882.34272
Diving,867.0,918.0,video_validation_0000169,899.91966
CliffDiving,966.0000000000001,1005.0,video_validation_0000169,959.9049
Diving,966.0000000000001,1005.0,video_validation_0000169,999.72867
CliffDiving,1011.0000000000001,1065.0,video_validation_0000169,1026.5355
Diving,1011.0000000000001,1065.0,video_validation_0000169,1052.3974799999999
CliffDiving,1071.0,1128.0,video_validation_0000169,1091.32908
Diving,1071.0,1128.0,video_validation_0000169,1107.4459800000002
CliffDiving,1152.0,1200.0,video_validation_0000169,1164.91383
Diving,1152.0,1200.0,video_validation_0000169,1194.39213
CliffDiving,1362.0,1386.0,video_validation_0000169,1368.4265699999999
Diving,1362.0,1386.0,video_validation_0000169,1381.42965
CliffDiving,1410.0,1500.0,video_validation_0000169,1437.39384
Diving,1410.0,1500.0,video_validation_0000169,1459.45263
CliffDiving,1503.0,1539.0,video_validation_0000169,1523.31864
Diving,1503.0,1539.0,video_validation_0000169,1523.37807
CliffDiving,1593.0,1800.0,video_validation_0000169,1614.51459
Diving,1593.0,1800.0,video_validation_0000169,1641.34239
CliffDiving,1947.0000000000002,2001.0,video_validation_0000169,1943.54049
Diving,1947.0000000000002,2001.0,video_validation_0000169,1984.4194199999997
CliffDiving,2025.0,2070.0,video_validation_0000169,2042.36706
Diving,2025.0,2070.0,video_validation_0000169,2065.5471900000002
CliffDiving,2097.0,2124.0,video_validation_0000169,2115.59613
Diving,2163.0,2217.0,video_validation_0000169,2136.13605
CliffDiving,2163.0,2217.0,video_validation_0000169,2179.46844
Diving,2163.0,2217.0,video_validation_0000169,2197.58223
CliffDiving,2235.0,2268.0,video_validation_0000169,2249.71275
Diving,2235.0,2268.0,video_validation_0000169,2264.55948
CliffDiving,2271.0,2307.0,video_validation_0000169,2286.7917300000004
Diving,2271.0,2307.0,video_validation_0000169,2294.66532
CliffDiving,2358.0,2400.0,video_validation_0000169,2344.4923799999997
Diving,2358.0,2400.0,video_validation_0000169,2370.7461000000003
CliffDiving,2358.0,2400.0,video_validation_0000169,2392.66089
CliffDiving,2409.0,2445.0,video_validation_0000169,2422.26969
Diving,2409.0,2445.0,video_validation_0000169,2422.26969
CliffDiving,2481.0,2583.0,video_validation_0000169,2504.08323
Diving,2481.0,2583.0,video_validation_0000169,2504.08323
CliffDiving,2598.0,2640.0,video_validation_0000169,2609.05116
Diving,2598.0,2640.0,video_validation_0000169,2609.05116
CliffDiving,2664.0,2706.0,video_validation_0000169,2686.2277200000003
Diving,2664.0,2706.0,video_validation_0000169,2686.2277200000003
CliffDiving,2805.0,2871.0,video_validation_0000169,2824.9202099999998
Diving,2805.0,2871.0,video_validation_0000169,2824.9202099999998
CliffDiving,2883.0,2916.0,video_validation_0000169,2897.2233
Diving,2883.0,2916.0,video_validation_0000169,2897.2233
CliffDiving,3141.0,3174.0,video_validation_0000169,3137.886
Diving,3141.0,3174.0,video_validation_0000169,3137.886
CliffDiving,3177.0,3228.0,video_validation_0000169,3193.89141
Diving,3177.0,3228.0,video_validation_0000169,3193.89141
CliffDiving,3258.0,3315.0,video_validation_0000169,3281.6886600000003
Diving,3258.0,3315.0,video_validation_0000169,3281.6886600000003
CliffDiving,3408.0,3459.0,video_validation_0000169,3420.23523
Diving,3408.0,3459.0,video_validation_0000169,3420.23523
CliffDiving,3462.0,3519.0,video_validation_0000169,3477.80022
Diving,3462.0,3519.0,video_validation_0000169,3477.80022
CliffDiving,3579.0,3642.0,video_validation_0000169,3600.44721
Diving,3579.0,3642.0,video_validation_0000169,3600.44721
CliffDiving,3642.0,3678.0,video_validation_0000169,3658.5201
Diving,3642.0,3678.0,video_validation_0000169,3658.5201
CliffDiving,3681.0,3729.0,video_validation_0000169,3702.58077
Diving,3681.0,3729.0,video_validation_0000169,3702.58077
CliffDiving,3732.0,3783.0,video_validation_0000169,3745.95537
Diving,3732.0,3783.0,video_validation_0000169,3745.95537
CliffDiving,3783.0,3807.0,video_validation_0000169,3797.79099
Diving,3783.0,3807.0,video_validation_0000169,3797.79099
CliffDiving,3819.0,3855.0,video_validation_0000169,3832.09839
Diving,3819.0,3855.0,video_validation_0000169,3832.09839
CliffDiving,3858.0,3894.0000000000005,video_validation_0000169,3867.4017599999997
Diving,3858.0,3894.0000000000005,video_validation_0000169,3867.4017599999997
CliffDiving,3897.0,3939.0000000000005,video_validation_0000169,3909.65541
Diving,3897.0,3939.0000000000005,video_validation_0000169,3909.65541
CliffDiving,4038.0,4095.0,video_validation_0000169,4062.47415
Diving,4038.0,4095.0,video_validation_0000169,4062.47415
CliffDiving,4308.0,4323.0,video_validation_0000169,4321.217909999999
Diving,4308.0,4323.0,video_validation_0000169,4321.217909999999
CliffDiving,4539.0,4584.0,video_validation_0000169,4541.15772
Diving,4539.0,4584.0,video_validation_0000169,4541.15772
CliffDiving,4680.0,4731.0,video_validation_0000169,4698.22761
Diving,4680.0,4731.0,video_validation_0000169,4698.22761
CliffDiving,4758.0,4779.0,video_validation_0000169,4768.06773
Diving,4758.0,4779.0,video_validation_0000169,4768.06773
CliffDiving,4785.0,4809.0,video_validation_0000169,4798.0758
Diving,4785.0,4809.0,video_validation_0000169,4798.0758
CliffDiving,4821.0,4827.0,video_validation_0000169,4827.87903
Diving,4821.0,4827.0,video_validation_0000169,4827.87903
CliffDiving,4905.0,4962.0,video_validation_0000169,4932.69723
Diving,4905.0,4962.0,video_validation_0000169,4932.69723
CliffDiving,5118.0,5169.0,video_validation_0000169,5113.27305
Diving,5118.0,5169.0,video_validation_0000169,5113.27305
CliffDiving,5184.0,5241.0,video_validation_0000169,5201.35026
Diving,5184.0,5241.0,video_validation_0000169,5201.35026
CliffDiving,5274.0,5316.0,video_validation_0000169,5292.63765
Diving,5274.0,5316.0,video_validation_0000169,5292.63765
CliffDiving,669.0,762.0,video_validation_0000170,684.99318
Diving,669.0,762.0,video_validation_0000170,684.99318
CliffDiving,2826.0,2973.0,video_validation_0000170,2849.86164
Diving,2826.0,2973.0,video_validation_0000170,2849.86164
CliffDiving,3711.0,3828.0,video_validation_0000170,3759.33345
Diving,3711.0,3828.0,video_validation_0000170,3759.33345
CliffDiving,4818.0,5064.0,video_validation_0000170,4870.77588
Diving,4818.0,5064.0,video_validation_0000170,4870.77588
CliffDiving,5601.0,5712.0,video_validation_0000170,5642.30148
Diving,5601.0,5712.0,video_validation_0000170,5642.30148
CliffDiving,5982.0,6135.0,video_validation_0000170,6065.34663
Diving,5982.0,6135.0,video_validation_0000170,6065.34663
CricketBowling,78.0,108.0,video_validation_0000171,100.35456
CricketBowling,2463.0,2517.0,video_validation_0000171,2487.47589
CricketShot,2508.0,2565.0,video_validation_0000171,2525.42553
CricketBowling,2715.0,2748.0,video_validation_0000171,2732.24913
CricketShot,2751.0,2784.0,video_validation_0000171,2763.43542
CricketBowling,2988.0,3039.0,video_validation_0000171,3029.18883
CricketShot,3063.0,3087.0,video_validation_0000171,3079.46958
CricketBowling,3282.0,3336.0,video_validation_0000171,3319.20882
CricketShot,3342.0,3426.0,video_validation_0000171,3402.43818
CricketBowling,420.0,491.99999999999994,video_validation_0000172,460.23297
CricketBowling,972.0,1023.0,video_validation_0000172,1000.7190599999999
CricketBowling,1482.0,1554.0,video_validation_0000172,1521.78477
CricketBowling,1977.0000000000002,2067.0,video_validation_0000172,2005.2145799999998
CricketBowling,2451.0,2520.0,video_validation_0000172,2474.10384
CricketBowling,2919.0,2991.0,video_validation_0000172,2944.25571
CricketBowling,168.0,249.00000000000003,video_validation_0000173,200.118
CricketBowling,426.0,447.0,video_validation_0000173,440.22543
CricketShot,444.0,491.99999999999994,video_validation_0000173,460.87334999999996
CricketBowling,612.0,648.0,video_validation_0000173,642.5103
CricketShot,639.0,660.0,video_validation_0000173,698.0782800000001
CricketBowling,825.0,855.0,video_validation_0000173,844.93416
CricketShot,849.0,870.0,video_validation_0000173,867.82206
CricketBowling,930.0,960.0,video_validation_0000173,941.97726
CricketShot,951.0,983.9999999999999,video_validation_0000173,965.6670900000001
CricketBowling,1287.0,1320.0,video_validation_0000173,1314.7644
CricketShot,1320.0,1344.0,video_validation_0000173,1351.68798
CricketBowling,1854.0,1884.0,video_validation_0000173,1878.78588
CricketShot,1884.0,1920.0,video_validation_0000173,1898.76036
CricketBowling,1992.0000000000002,2055.0,video_validation_0000173,2011.95567
CricketBowling,2217.0,2250.0,video_validation_0000173,2239.00821
CricketShot,2247.0,2268.0,video_validation_0000173,2256.17838
CricketBowling,2400.0,2580.0,video_validation_0000173,2494.76697
CricketBowling,2724.0,2769.0,video_validation_0000173,2732.5506
CricketShot,2724.0,2769.0,video_validation_0000173,2750.56602
CricketBowling,2958.0,3000.0,video_validation_0000173,2971.9971
