class,start_frame,stop_frame,video_id,point
Diving,4575.0,4653.0,video_validation_0000162,4639.30191
CliffDiving,4674.0,4755.0,video_validation_0000162,4693.183529999999
Diving,4674.0,4755.0,video_validation_0000162,4715.70774
CliffDiving,4923.0,5013.0,video_validation_0000162,4981.4016599999995
Diving,4923.0,5013.0,video_validation_0000162,4995.2489399999995
CliffDiving,5025.0,5097.0,video_validation_0000162,5038.52736
Diving,5025.0,5097.0,video_validation_0000162,5061.71904
CliffDiving,5103.0,5193.0,video_validation_0000162,5119.49967
Diving,5103.0,5193.0,video_validation_0000162,5139.44148
CliffDiving,5298.0,5388.0,video_validation_0000162,5304.97083
Diving,5298.0,5388.0,video_validation_0000162,5340.15588
CliffDiving,1116.0,1236.0,video_validation_0000163,1130.68728
Diving,1116.0,1236.0,video_validation_0000163,1149.85881
CliffDiving,1608.0,1728.0,video_validation_0000163,1624.5322800000001
Diving,1608.0,1728.0,video_validation_0000163,1647.86529
CliffDiving,2820.0,2943.0,video_validation_0000163,2838.3045899999997
Diving,2820.0,2943.0,video_validation_0000163,2859.5878199999997
CliffDiving,3138.0,3219.0,video_validation_0000163,3133.93857
Diving,3138.0,3219.0,video_validation_0000163,3175.5324299999997
CliffDiving,3837.0,3945.0,video_validation_0000163,3837.45258
Diving,3837.0,3945.0,video_validation_0000163,3876.0428999999995
CliffDiving,4461.0,4710.0,video_validation_0000163,4599.6681
Diving,4461.0,4710.0,video_validation_0000163,4624.67025
CliffDiving,5184.0,5310.0,video_validation_0000163,5196.43836
Diving,5184.0,5310.0,video_validation_0000163,5241.28878
CliffDiving,2808.0,2871.0,video_validation_0000164,2822.89056
Diving,2808.0,2871.0,video_validation_0000164,2845.4093700000003
CliffDiving,3069.0,3174.0,video_validation_0000164,3082.9905599999997
Diving,3069.0,3174.0,video_validation_0000164,3099.03246
CliffDiving,3285.0,3354.0,video_validation_0000164,3298.14
Diving,3285.0,3354.0,video_validation_0000164,3318.66912
CliffDiving,4005.0,4092.0,video_validation_0000164,4015.81473
Diving,4005.0,4092.0,video_validation_0000164,4041.5208300000004
CliffDiving,1221.0,1377.0,video_validation_0000165,1238.21976
Diving,1221.0,1377.0,video_validation_0000165,1253.42172
CliffDiving,1446.0,1533.0,video_validation_0000165,1463.04954
Diving,1446.0,1533.0,video_validation_0000165,1478.0868
CliffDiving,1749.0,1845.0,video_validation_0000165,1764.9765
Diving,1749.0,1845.0,video_validation_0000165,1792.5032700000002
CliffDiving,1989.0,2079.0,video_validation_0000165,1999.3579499999998
Diving,1989.0,2079.0,video_validation_0000165,2022.2283300000001
CliffDiving,2682.0,2865.0,video_validation_0000165,2691.83706
Diving,2682.0,2865.0,video_validation_0000165,2718.10257
CliffDiving,2349.0,2484.0,video_validation_0000166,2362.00011
Diving,2349.0,2484.0,video_validation_0000166,2389.97625
CliffDiving,2514.0,2571.0,video_validation_0000166,2514.0192899999997
Diving,2514.0,2571.0,video_validation_0000166,2534.17854
CliffDiving,2718.0,2889.0,video_validation_0000166,2805.53868
Diving,2718.0,2889.0,video_validation_0000166,2842.07325
CliffDiving,3048.0,3150.0,video_validation_0000166,3061.77432
Diving,3048.0,3150.0,video_validation_0000166,3086.73717
CliffDiving,3402.0,3504.0,video_validation_0000166,3412.50873
Diving,3402.0,3504.0,video_validation_0000166,3432.94287
CliffDiving,186.0,438.0,video_validation_0000167,218.6913
Diving,186.0,438.0,video_validation_0000167,241.50498000000002
CliffDiving,450.0,648.0,video_validation_0000167,478.1565
Diving,450.0,648.0,video_validation_0000167,501.0243300000001
CliffDiving,660.0,816.0,video_validation_0000167,691.3221599999999
Diving,660.0,816.0,video_validation_0000167,709.78728
CliffDiving,924.0,1185.0,video_validation_0000167,926.96673
Diving,924.0,1185.0,video_validation_0000167,960.2721600000001
CliffDiving,1320.0,1506.0,video_validation_0000167,1353.5533500000001
Diving,1320.0,1506.0,video_validation_0000167,1376.6927699999999
CliffDiving,1926.0,2202.0,video_validation_0000167,1947.7424399999998
Diving,1926.0,2202.0,video_validation_0000167,2013.29202
CliffDiving,2562.0,2631.0,video_validation_0000167,2575.82727
Diving,2562.0,2631.0,video_validation_0000167,2595.56463
CliffDiving,2670.0,2727.0,video_validation_0000167,2681.40585
Diving,2670.0,2727.0,video_validation_0000167,2699.36436
CliffDiving,2754.0,2826.0,video_validation_0000167,2758.9301100000002
Diving,2754.0,2826.0,video_validation_0000167,2778.7804499999997
CliffDiving,3159.0,3258.0,video_validation_0000167,3172.84593
Diving,3159.0,3258.0,video_validation_0000167,3191.49171
CliffDiving,3279.0,3342.0,video_validation_0000167,3292.79529
Diving,3279.0,3342.0,video_validation_0000167,3313.42188
CliffDiving,4098.0,4257.0,video_validation_0000167,4116.41874
Diving,4098.0,4257.0,video_validation_0000167,4137.38505
CliffDiving,4260.0,4440.0,video_validation_0000167,4308.17487
Diving,4260.0,4440.0,video_validation_0000167,4339.725
CliffDiving,4452.0,4515.0,video_validation_0000167,4468.80072
Diving,4452.0,4515.0,video_validation_0000167,4494.2410199999995
CliffDiving,4590.0,4662.0,video_validation_0000167,4614.26241
Diving,4590.0,4662.0,video_validation_0000167,4637.5320600000005
CliffDiving,4746.0,4812.0,video_validation_0000167,4765.83876
Diving,4746.0,4812.0,video_validation_0000167,4788.908219999999
CliffDiving,4830.0,4896.0,video_validation_0000167,4863.22572
Diving,4830.0,4896.0,video_validation_0000167,4885.6348800000005
CliffDiving,4929.0,4986.0,video_validation_0000167,4946.83011
Diving,4929.0,4986.0,video_validation_0000167,4962.3381899999995
CliffDiving,5019.0,5076.0,video_validation_0000167,5023.53852
Diving,5019.0,5076.0,video_validation_0000167,5053.87641
CliffDiving,5085.0,5154.0,video_validation_0000167,5104.381740000001
Diving,5085.0,5154.0,video_validation_0000167,5122.35045
CliffDiving,5175.0,5364.0,video_validation_0000167,5206.226430000001
Diving,5175.0,5364.0,video_validation_0000167,5223.96666
CliffDiving,5487.0,5580.0,video_validation_0000167,5505.80859
Diving,5487.0,5580.0,video_validation_0000167,5537.07768
CliffDiving,5592.0,5673.0,video_validation_0000167,5607.48042
Diving,5592.0,5673.0,video_validation_0000167,5635.61859
CliffDiving,5679.0,5742.0,video_validation_0000167,5719.90911
Diving,5679.0,5742.0,video_validation_0000167,5736.572880000001
CliffDiving,423.0,528.0,video_validation_0000168,449.27036999999996
Diving,423.0,528.0,video_validation_0000168,465.02988000000005
CliffDiving,615.0,711.0,video_validation_0000168,632.1800099999999
Diving,615.0,711.0,video_validation_0000168,650.5052099999999
CliffDiving,780.0,843.0,video_validation_0000168,817.96752
Diving,780.0,843.0,video_validation_0000168,835.86759
CliffDiving,924.0,1017.0,video_validation_0000168,934.88217
Diving,924.0,1017.0,video_validation_0000168,954.65778
CliffDiving,1260.0,1329.0,video_validation_0000168,1277.07774
Diving,1260.0,1329.0,video_validation_0000168,1294.20018
CliffDiving,1494.0,1587.0,video_validation_0000168,1507.49994
Diving,1494.0,1587.0,video_validation_0000168,1524.5335200000002
CliffDiving,1662.0,1740.0,video_validation_0000168,1687.86333
Diving,1662.0,1740.0,video_validation_0000168,1704.1841399999998
CliffDiving,1860.0,1962.0000000000002,video_validation_0000168,1882.4441399999998
Diving,1860.0,1962.0000000000002,video_validation_0000168,1898.7593100000001
CliffDiving,2046.0,2112.0,video_validation_0000168,2064.24927
Diving,2046.0,2112.0,video_validation_0000168,2083.82268
CliffDiving,2358.0,2460.0,video_validation_0000168,2376.8046
Diving,2358.0,2460.0,video_validation_0000168,2395.55085
CliffDiving,2607.0,2709.0,video_validation_0000168,2610.67989
Diving,2607.0,2709.0,video_validation_0000168,2635.31562
CliffDiving,2937.0,3042.0,video_validation_0000168,2940.29973
Diving,2937.0,3042.0,video_validation_0000168,2963.24631
CliffDiving,3105.0,3180.0,video_validation_0000168,3119.65701
Diving,3105.0,3180.0,video_validation_0000168,3139.86741
CliffDiving,3321.0,3390.0,video_validation_0000168,3330.0648899999997
Diving,3321.0,3390.0,video_validation_0000168,3354.9604799999997
CliffDiving,3600.0,3890.9999999999995,video_validation_0000168,3614.5946700000004
Diving,3600.0,3890.9999999999995,video_validation_0000168,3647.31285
CliffDiving,4002.0,4080.0,video_validation_0000168,4015.83963
Diving,4002.0,4080.0,video_validation_0000168,4031.00247
CliffDiving,54.0,159.0,video_validation_0000169,81.87855
Diving,54.0,159.0,video_validation_0000169,102.35001
CliffDiving,180.0,213.0,video_validation_0000169,197.53665
Diving,180.0,213.0,video_validation_0000169,212.83749
CliffDiving,363.0,420.0,video_validation_0000169,384.20613
Diving,363.0,420.0,video_validation_0000169,398.48325
CliffDiving,510.0,546.0,video_validation_0000169,536.54382
Diving,510.0,546.0,video_validation_0000169,552.35157
CliffDiving,792.0,837.0,video_validation_0000169,816.87978
Diving,792.0,837.0,video_validation_0000169,832.72794
CliffDiving,867.0,918.0,video_validation_0000169,892.84692
Diving,867.0,918.0,video_validation_0000169,902.05317
CliffDiving,966.0000000000001,1005.0,video_validation_0000169,983.87493
Diving,966.0000000000001,1005.0,video_validation_0000169,999.2763
CliffDiving,1011.0000000000001,1065.0,video_validation_0000169,1020.16446
Diving,1011.0000000000001,1065.0,video_validation_0000169,1033.81788
CliffDiving,1071.0,1128.0,video_validation_0000169,1082.31849
Diving,1071.0,1128.0,video_validation_0000169,1094.19918
CliffDiving,1152.0,1200.0,video_validation_0000169,1168.69794
Diving,1152.0,1200.0,video_validation_0000169,1187.1570299999998
CliffDiving,1362.0,1386.0,video_validation_0000169,1374.3006
Diving,1410.0,1500.0,video_validation_0000169,1391.14983
CliffDiving,1410.0,1500.0,video_validation_0000169,1434.68595
Diving,1410.0,1500.0,video_validation_0000169,1458.93357
CliffDiving,1503.0,1539.0,video_validation_0000169,1534.97961
Diving,1593.0,1800.0,video_validation_0000169,1548.77559
CliffDiving,1593.0,1800.0,video_validation_0000169,1613.99679
Diving,1593.0,1800.0,video_validation_0000169,1638.66831
CliffDiving,1947.0000000000002,2001.0,video_validation_0000169,1948.37376
Diving,1947.0000000000002,2001.0,video_validation_0000169,1967.0770199999997
CliffDiving,2025.0,2070.0,video_validation_0000169,2025.42702
Diving,2025.0,2070.0,video_validation_0000169,2055.15024
CliffDiving,2097.0,2124.0,video_validation_0000169,2099.8426799999997
Diving,2097.0,2124.0,video_validation_0000169,2107.49997
CliffDiving,2163.0,2217.0,video_validation_0000169,2175.86784
Diving,2163.0,2217.0,video_validation_0000169,2204.3178
CliffDiving,2235.0,2268.0,video_validation_0000169,2267.4099
Diving,2271.0,2307.0,video_validation_0000169,2280.04041
CliffDiving,2358.0,2400.0,video_validation_0000169,2353.32057
Diving,2358.0,2400.0,video_validation_0000169,2367.9294
CliffDiving,2409.0,2445.0,video_validation_0000169,2439.56538
Diving,2481.0,2583.0,video_validation_0000169,2458.35732
CliffDiving,2481.0,2583.0,video_validation_0000169,2500.2975
Diving,2481.0,2583.0,video_validation_0000169,2517.36309
CliffDiving,2598.0,2640.0,video_validation_0000169,2621.5428
Diving,2598.0,2640.0,video_validation_0000169,2634.29817
CliffDiving,2664.0,2706.0,video_validation_0000169,2671.5639
Diving,2664.0,2706.0,video_validation_0000169,2689.62975
CliffDiving,2805.0,2871.0,video_validation_0000169,2807.44992
Diving,2805.0,2871.0,video_validation_0000169,2825.89098
CliffDiving,2883.0,2916.0,video_validation_0000169,2900.67852
Diving,2883.0,2916.0,video_validation_0000169,2915.8424400000004
CliffDiving,3141.0,3174.0,video_validation_0000169,3134.88141
Diving,3141.0,3174.0,video_validation_0000169,3150.06039
CliffDiving,3141.0,3174.0,video_validation_0000169,3163.35666
Diving,3177.0,3228.0,video_validation_0000169,3178.9184999999998
CliffDiving,3258.0,3315.0,video_validation_0000169,3268.41804
Diving,3258.0,3315.0,video_validation_0000169,3283.87074
CliffDiving,3408.0,3459.0,video_validation_0000169,3412.41984
Diving,3408.0,3459.0,video_validation_0000169,3427.22658
CliffDiving,3462.0,3519.0,video_validation_0000169,3479.6865900000003
Diving,3462.0,3519.0,video_validation_0000169,3499.1043299999997
CliffDiving,3579.0,3642.0,video_validation_0000169,3590.5662899999998
Diving,3579.0,3642.0,video_validation_0000169,3618.29721
CliffDiving,3681.0,3729.0,video_validation_0000169,3685.45812
Diving,3681.0,3729.0,video_validation_0000169,3704.13621
CliffDiving,3732.0,3783.0,video_validation_0000169,3762.82812
Diving,3732.0,3783.0,video_validation_0000169,3776.22759
CliffDiving,3783.0,3807.0,video_validation_0000169,3796.4524199999996
Diving,3819.0,3855.0,video_validation_0000169,3807.72465
CliffDiving,3819.0,3855.0,video_validation_0000169,3830.17398
Diving,3819.0,3855.0,video_validation_0000169,3844.00269
CliffDiving,3858.0,3894.0000000000005,video_validation_0000169,3865.4845199999995
Diving,3858.0,3894.0000000000005,video_validation_0000169,3880.6361699999998
CliffDiving,3858.0,3894.0000000000005,video_validation_0000169,3885.4172700000004
Diving,3897.0,3939.0000000000005,video_validation_0000169,3906.0206099999996
CliffDiving,4038.0,4095.0,video_validation_0000169,4046.3286000000003
Diving,4038.0,4095.0,video_validation_0000169,4065.8609699999997
CliffDiving,4308.0,4323.0,video_validation_0000169,4317.76401
Diving,4308.0,4323.0,video_validation_0000169,4333.53225
CliffDiving,4539.0,4584.0,video_validation_0000169,4546.8776100000005
Diving,4539.0,4584.0,video_validation_0000169,4562.7639
CliffDiving,4680.0,4731.0,video_validation_0000169,4693.51494
Diving,4680.0,4731.0,video_validation_0000169,4706.98656
CliffDiving,4758.0,4779.0,video_validation_0000169,4765.88562
Diving,4785.0,4809.0,video_validation_0000169,4781.257259999999
CliffDiving,4785.0,4809.0,video_validation_0000169,4795.69521
Diving,4821.0,4827.0,video_validation_0000169,4810.845270000001
CliffDiving,4821.0,4827.0,video_validation_0000169,4818.000389999999
Diving,4821.0,4827.0,video_validation_0000169,4836.221189999999
CliffDiving,4905.0,4962.0,video_validation_0000169,4915.0234199999995
Diving,4905.0,4962.0,video_validation_0000169,4931.75796
CliffDiving,5118.0,5169.0,video_validation_0000169,5111.8341900000005
Diving,5118.0,5169.0,video_validation_0000169,5129.80947
CliffDiving,5184.0,5241.0,video_validation_0000169,5195.65728
Diving,5184.0,5241.0,video_validation_0000169,5211.27765
CliffDiving,5274.0,5316.0,video_validation_0000169,5285.127060000001
Diving,5274.0,5316.0,video_validation_0000169,5302.71507
CliffDiving,669.0,762.0,video_validation_0000170,675.88653
Diving,669.0,762.0,video_validation_0000170,693.81348
CliffDiving,2826.0,2973.0,video_validation_0000170,2843.04915
Diving,2826.0,2973.0,video_validation_0000170,2865.68487
CliffDiving,3711.0,3828.0,video_validation_0000170,3729.98445
Diving,3711.0,3828.0,video_validation_0000170,3750.01419
CliffDiving,4818.0,5064.0,video_validation_0000170,4844.97357
Diving,4818.0,5064.0,video_validation_0000170,4867.01283
CliffDiving,5601.0,5712.0,video_validation_0000170,5615.58084
Diving,5601.0,5712.0,video_validation_0000170,5635.385310000001
CliffDiving,5982.0,6135.0,video_validation_0000170,6026.21982
Diving,5982.0,6135.0,video_validation_0000170,6054.8838000000005
CricketBowling,78.0,108.0,video_validation_0000171,104.0784
CricketShot,102.0,132.0,video_validation_0000171,114.58746000000001
CricketBowling,2463.0,2517.0,video_validation_0000171,2479.06425
CricketShot,2508.0,2565.0,video_validation_0000171,2529.04551
CricketBowling,2715.0,2748.0,video_validation_0000171,2731.11711
CricketShot,2751.0,2784.0,video_validation_0000171,2764.9459199999997
CricketBowling,2988.0,3039.0,video_validation_0000171,3008.32797
CricketShot,3063.0,3087.0,video_validation_0000171,3069.31149
CricketBowling,3282.0,3336.0,video_validation_0000171,3292.0210500000003
CricketShot,3342.0,3426.0,video_validation_0000171,3373.43958
CricketBowling,420.0,491.99999999999994,video_validation_0000172,481.11324
CricketBowling,972.0,1023.0,video_validation_0000172,1002.2346600000001
CricketBowling,1482.0,1554.0,video_validation_0000172,1495.8675
CricketBowling,1977.0000000000002,2067.0,video_validation_0000172,2005.3425000000002
CricketBowling,2451.0,2520.0,video_validation_0000172,2473.25244
CricketBowling,2919.0,2991.0,video_validation_0000172,2941.88103
CricketBowling,168.0,249.00000000000003,video_validation_0000173,195.35637000000003
CricketBowling,444.0,491.99999999999994,video_validation_0000173,448.77444
CricketShot,444.0,491.99999999999994,video_validation_0000173,461.79276
CricketBowling,612.0,648.0,video_validation_0000173,621.48555
CricketShot,612.0,648.0,video_validation_0000173,641.11842
CricketBowling,825.0,855.0,video_validation_0000173,824.64396
CricketShot,825.0,855.0,video_validation_0000173,852.0560700000001
CricketBowling,930.0,960.0,video_validation_0000173,946.30233
CricketShot,951.0,983.9999999999999,video_validation_0000173,967.7112900000001
CricketBowling,1287.0,1320.0,video_validation_0000173,1301.7501300000001
CricketShot,1320.0,1344.0,video_validation_0000173,1322.32692
CricketBowling,1854.0,1884.0,video_validation_0000173,1871.9170199999999
CricketShot,1884.0,1920.0,video_validation_0000173,1894.7853
CricketBowling,2217.0,2250.0,video_validation_0000173,2237.23095
CricketShot,2247.0,2268.0,video_validation_0000173,2259.0343199999998
CricketBowling,2400.0,2580.0,video_validation_0000173,2445.1688999999997
CricketBowling,2724.0,2769.0,video_validation_0000173,2741.3188200000004
CricketShot,2724.0,2769.0,video_validation_0000173,2761.7482499999996
CricketBowling,2958.0,3000.0,video_validation_0000173,2961.3399
CricketBowling,3114.0,3153.0,video_validation_0000173,3133.32846
CricketBowling,3351.0,3390.0,video_validation_0000173,3359.25114
CricketBowling,3579.0,3609.0,video_validation_0000173,3594.51183
CricketShot,3579.0,3609.0,video_validation_0000173,3606.31167
CricketShot,4254.0,4371.0,video_validation_0000173,4284.52479
